id,src_id,paper_id,paper_citation_APA,paper_doi,study_source,latitude,longitude,year,cropping_system_category,cropping_system_classification,CC_species,CC_types,cash_crop_specices,cash_crop_specices2,co2_cc,co2_cc_sd,co2_no_cc,co2_no_cc_sd,co2_n,co2_unit,tillage,residue_management,SOC_initial,SOC_initial_Unit,n2o_cc,n2o_no_cc,n2o_cc_sd,n2o_no_cc_sd,n2o_unit,FerStatus,N_fertilization,N_fertilization_unit,ch4_cc,ch4_no_cc,ch4_cc_sd,ch4_no_cc_sd,ch4_unit,duplicated_src,country,Trail/Commercial,region_state,specific_location,alt_m,soil_texture,prep,tem,dryland/non dryland,mixture_types,mixture_propotion,CC_plant_date,CC_end_date,CC.days,CC.duration,CC.aid,CC_plant_type,CC_plant_rate,CC_end_type,Plot_Area_ha,replications,nextMC_plant_date,MC_end_date,MC.days,MC _history,cash_crop_type,GHG-season,samplesize,SD,management combination,Initial_SOC,Initial_C_unit,Initial_TC,Initial_TN,Unnamed: 73,irrigation,irrigation_mm,BD,BD_unit,CEC,pH,soil_no3,soil_no3_unit,soil_nh4,soil_nh4_unit,soilTexture,TopographicalPosition,soilMoisture,soilMoisture_unite,WFPS,soilTem,cc_Dry_Biomass,ccBiomass_raw,CN_ratio,ccResidualsInput,cash_crop_season,manul checked & revised
252,203,35,"Wegner, B.R., Chalise, K.S., Signh, S., Lai, L., Abagandura, G.O., Kumar, S., … & Jagadamma, S. (2018). Response of soil surface greenhouse gas fluxes to crop residue removal and cover crops under a corn-soybean rotation. Journal of Environmental Quality, 47, 1146-1154.",https://doi.org/10.2134/jeq2018.03.0093,3,44.314333,-96.75283,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),Rye + Hairy Vetch,mixture,Corn,UPLAND/DRYLAND,1715.0,198,2008.0,244.0,,,nt,not incorporated,28.0,g/kg,198.0,239.0,26.0,41.0,cumulated g ha−1,yes,145,kg N ha⁻¹,85.4,-85.7,16.0,59.0,,y,USA,,South Dakota,Brookings,,,,,,legume + non-legume,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,205,35,"Wegner, B.R., Chalise, K.S., Signh, S., Lai, L., Abagandura, G.O., Kumar, S., … & Jagadamma, S. (2018). Response of soil surface greenhouse gas fluxes to crop residue removal and cover crops under a corn-soybean rotation. Journal of Environmental Quality, 47, 1146-1154.",https://doi.org/10.2134/jeq2018.03.0093,3,44.314333,-96.75283,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),Winter Rye,non-legume,Soybean,,2.1904,0.213,2.2773,0.063,,,nt,not incorporated,28.0,g/kg,0.565,0.723,0.104,0.096,,no,,,,,,,,y,USA,,South Dakota,Brookings,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,206,35,"Wegner, B.R., Chalise, K.S., Signh, S., Lai, L., Abagandura, G.O., Kumar, S., … & Jagadamma, S. (2018). Response of soil surface greenhouse gas fluxes to crop residue removal and cover crops under a corn-soybean rotation. Journal of Environmental Quality, 47, 1146-1154.",https://doi.org/10.2134/jeq2018.03.0093,3,44.314333,-96.75283,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),Winter Rye,non-legume,Soybean,,2.3061,0.19,2.2773,0.063,,,nt,not incorporated,28.0,g/kg,0.8905,0.723,0.086,0.096,,no,,,,,,,,y,USA,,South Dakota,Brookings,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,207,35,"Wegner, B.R., Chalise, K.S., Signh, S., Lai, L., Abagandura, G.O., Kumar, S., … & Jagadamma, S. (2018). Response of soil surface greenhouse gas fluxes to crop residue removal and cover crops under a corn-soybean rotation. Journal of Environmental Quality, 47, 1146-1154.",https://doi.org/10.2134/jeq2018.03.0093,3,44.314333,-96.75283,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),Winter Rye,non-legume,Soybean,,2.1746,0.209,2.2773,0.063,,,nt,not incorporated,28.0,g/kg,0.5222,0.723,0.157,0.096,,no,,,,,,,,y,USA,,South Dakota,Brookings,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,213,35,"Wegner, B.R., Chalise, K.S., Signh, S., Lai, L., Abagandura, G.O., Kumar, S., … & Jagadamma, S. (2018). Response of soil surface greenhouse gas fluxes to crop residue removal and cover crops under a corn-soybean rotation. Journal of Environmental Quality, 47, 1146-1154.",https://doi.org/10.2134/jeq2018.03.0093,3,44.314333,-96.75283,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),Winter Rye,non-legume,Soybean,,1.7697,0.26,1.974,0.155,,,nt,not incorporated,28.0,g/kg,0.1826,0.1889,0.035,0.033,,no,,,,,,,,y,USA,,South Dakota,Brookings,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,214,35,"Wegner, B.R., Chalise, K.S., Signh, S., Lai, L., Abagandura, G.O., Kumar, S., … & Jagadamma, S. (2018). Response of soil surface greenhouse gas fluxes to crop residue removal and cover crops under a corn-soybean rotation. Journal of Environmental Quality, 47, 1146-1154.",https://doi.org/10.2134/jeq2018.03.0093,3,44.314333,-96.75283,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),Winter Rye,non-legume,Soybean,,1.9989,0.093,1.974,0.155,,,nt,not incorporated,28.0,g/kg,0.1969,0.1889,0.044,0.033,,no,,,,,,,,y,USA,,South Dakota,Brookings,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,215,35,"Wegner, B.R., Chalise, K.S., Signh, S., Lai, L., Abagandura, G.O., Kumar, S., … & Jagadamma, S. (2018). Response of soil surface greenhouse gas fluxes to crop residue removal and cover crops under a corn-soybean rotation. Journal of Environmental Quality, 47, 1146-1154.",https://doi.org/10.2134/jeq2018.03.0093,3,44.314333,-96.75283,,Temperate upland annual cropland,USA temperate arable (corn-soybean-wheat belt),Winter Rye,non-legume,Soybean,,1.9269,0.185,1.974,0.155,,,nt,not incorporated,28.0,g/kg,0.1705,0.1889,0.03,0.033,,no,,,,,,,,y,USA,,South Dakota,Brookings,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,217,11,"Weiler, D.A., Giacomini, S.J., Recous, S., Bastos, L.M.,  Pilecco, G.E.,  Dietrich, G., Aita, C. (2018). Trade-off between C and N recycling and N2O emissions of soils with summer cover crops in subtropical agrosystems. Plant Soil, 433, 213-225.",https://doi.org/10.1007/s11104-018-3831-2,3,-29.683333,-53.8,,Tropical upland annual/perennial cropland (Plantation/Tropical),tropical CC species: Velvet Bean,Velvet Bean,legume,Oats,,,,,,,,,,,,0.71,0.14,0.16,0.03,,no,,,,,,,,y,Brazil,,Rio Grande Do Sul,Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,218,11,"Weiler, D.A., Giacomini, S.J., Recous, S., Bastos, L.M.,  Pilecco, G.E.,  Dietrich, G., Aita, C. (2018). Trade-off between C and N recycling and N2O emissions of soils with summer cover crops in subtropical agrosystems. Plant Soil, 433, 213-225.",https://doi.org/10.1007/s11104-018-3831-2,3,-29.683333,-53.8,,Tropical upland annual/perennial cropland (Plantation/Tropical),tropical CC species: Pearl Millet,Pearl Millet,non-legume,Oats,,,,,,,,,,,,0.61,0.14,0.15,0.03,,,,,,,,,,y,Brazil,,Rio Grande Do Sul,Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,219,11,"Weiler, D.A., Giacomini, S.J., Recous, S., Bastos, L.M.,  Pilecco, G.E.,  Dietrich, G., Aita, C. (2018). Trade-off between C and N recycling and N2O emissions of soils with summer cover crops in subtropical agrosystems. Plant Soil, 433, 213-225.",https://doi.org/10.1007/s11104-018-3831-2,3,-29.683333,-53.8,,Tropical upland annual/perennial cropland (Plantation/Tropical),tropical CC species: Dwarf Pigeonpea,Dwarf Pigeonpea,legume,Oats,,,,,,,,,,,,0.46,0.14,0.05,0.03,,no,,,,,,,,y,Brazil,,Rio Grande Do Sul,Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,220,11,"Weiler, D.A., Giacomini, S.J., Recous, S., Bastos, L.M.,  Pilecco, G.E.,  Dietrich, G., Aita, C. (2018). Trade-off between C and N recycling and N2O emissions of soils with summer cover crops in subtropical agrosystems. Plant Soil, 433, 213-225.",https://doi.org/10.1007/s11104-018-3831-2,3,-29.683333,-53.8,,Tropical upland annual/perennial cropland (Plantation/Tropical),tropical CC species: Sunn Hemp,Sunn Hemp,legume,Oats,,,,,,,,,,,,0.7,0.14,0.09,0.03,,no,,,,,,,,y,Brazil,,Rio Grande Do Sul,Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,221,11,"Weiler, D.A., Giacomini, S.J., Recous, S., Bastos, L.M.,  Pilecco, G.E.,  Dietrich, G., Aita, C. (2018). Trade-off between C and N recycling and N2O emissions of soils with summer cover crops in subtropical agrosystems. Plant Soil, 433, 213-225.",https://doi.org/10.1007/s11104-018-3831-2,3,-29.683333,-53.8,,Tropical upland annual/perennial cropland (Plantation/Tropical),tropical CC species: Showy Rattlebox,Showy Rattlebox,legume,Oats,,,,,,,,,,,,0.82,0.14,0.15,0.03,,no,,,,,,,,y,Brazil,,Rio Grande Do Sul,Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,222,11,"Weiler, D.A., Giacomini, S.J., Recous, S., Bastos, L.M.,  Pilecco, G.E.,  Dietrich, G., Aita, C. (2018). Trade-off between C and N recycling and N2O emissions of soils with summer cover crops in subtropical agrosystems. Plant Soil, 433, 213-225.",https://doi.org/10.1007/s11104-018-3831-2,3,-29.683333,-53.8,,Tropical upland annual/perennial cropland (Plantation/Tropical),tropical CC species: Jack Bean,Jack Bean,legume,Oats,,,,,,,,,,,,0.7,0.14,0.14,0.03,,no,,,,,,,,y,Brazil,,Rio Grande Do Sul,Santa Maria,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,198,61,"Gong, Y., Li, P., Sakagami, N., & Komatsuzaki, M. (2021). No-tillage with rye cover crop can reduce net global warming potential and yield-scaled global warming potential in the long-term organic soybean field. Soil and Tillage Research, 205, 104747.",,4,36.0333333333333,140.2,,Temperate upland annual cropland,Japan soybean/upland system,,legume,,,,,,,,,,,,,0.7919,0.9899,0.2847,0.3558,,no,,,,,,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,199,61,"Gong, Y., Li, P., Sakagami, N., & Komatsuzaki, M. (2021). No-tillage with rye cover crop can reduce net global warming potential and yield-scaled global warming potential in the long-term organic soybean field. Soil and Tillage Research, 205, 104747.",,4,36.0333333333333,140.2,,Temperate upland annual cropland,Japan soybean/upland system,,non-legume,Soybean,UPLAND/DRYLAND,,,,,,,,,,,0.5805,0.9899,0.2087,0.3558,,,,,-19.0,-5.2941,8.1578,2.2731,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,200,61,"Gong, Y., Li, P., Sakagami, N., & Komatsuzaki, M. (2021). No-tillage with rye cover crop can reduce net global warming potential and yield-scaled global warming potential in the long-term organic soybean field. Soil and Tillage Research, 205, 104747.",,4,36.0333333333333,140.2,,Temperate upland annual cropland,Japan soybean/upland system,,legume,,,,,,,,,,,,,1.2886,0.9228,0.4632,0.3317,,no,,,,,,,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,201,61,"Gong, Y., Li, P., Sakagami, N., & Komatsuzaki, M. (2021). No-tillage with rye cover crop can reduce net global warming potential and yield-scaled global warming potential in the long-term organic soybean field. Soil and Tillage Research, 205, 104747.",,4,36.0333333333333,140.2,,Temperate upland annual cropland,Japan soybean/upland system,,non-legume,Soybean,UPLAND/DRYLAND,,,,,,,,,,,1.0738,0.9228,0.386,0.3317,,,,,-7.5588,-10.8235,3.2454,4.6471,,,Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,274,102,"Tang Haiming, Tang Wenguang, Shuai Xiqiang, Yang Guangli, Tang Haitao, & Xiao Xiaoping. Effects of winter cover crop on methane and nitrous oxide emission from paddy field. Ying yong sheng tai xue bao, 21(12), 3191.",,4,28.1383333333333,113.2,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,0.46,0.41,0.0173,0.0173,,,,,217.0,104.8,10.9119,5.1962,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,275,102,"Tang Haiming, Tang Wenguang, Shuai Xiqiang, Yang Guangli, Tang Haitao, & Xiao Xiaoping. Effects of winter cover crop on methane and nitrous oxide emission from paddy field. Ying yong sheng tai xue bao, 21(12), 3191.",,4,28.1383333333333,113.2,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,0.46,0.41,0.0173,0.0173,,,,,207.5,104.8,10.3923,5.1962,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,276,102,"Tang Haiming, Tang Wenguang, Shuai Xiqiang, Yang Guangli, Tang Haitao, & Xiao Xiaoping. Effects of winter cover crop on methane and nitrous oxide emission from paddy field. Ying yong sheng tai xue bao, 21(12), 3191.",,4,28.1383333333333,113.2,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,0.6,0.41,0.0346,0.0173,,,,,205.6,104.8,10.2191,5.1962,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,277,102,"Tang Haiming, Tang Wenguang, Shuai Xiqiang, Yang Guangli, Tang Haitao, & Xiao Xiaoping. Effects of winter cover crop on methane and nitrous oxide emission from paddy field. Ying yong sheng tai xue bao, 21(12), 3191.",,4,28.1383333333333,113.2,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,0.53,0.41,0.0346,0.0173,,,,,195.6,104.8,9.8727,5.1962,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,313,72,"Kim, S. Y., Gutierrez, J., & Kim, P. J. (2012). Considering winter cover crop selection as green manure to control methane emission during rice cultivation in paddy soil. Agriculture, ecosystems & environment, 161, 130-136.",,4,35.1490277777778,128.43,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,475.5556,253.3333,8.8889,40.0,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,sub-surface irrigation,,,,,,30.3 μg g soil−1,,,,,,,,0.25,,,,,,,
291,314,72,"Kim, S. Y., Gutierrez, J., & Kim, P. J. (2012). Considering winter cover crop selection as green manure to control methane emission during rice cultivation in paddy soil. Agriculture, ecosystems & environment, 161, 130-136.",,4,35.1490277777778,128.43,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,yes,,,328.8889,253.3333,48.8889,40.0,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,315,72,"Kim, S. Y., Gutierrez, J., & Kim, P. J. (2012). Considering winter cover crop selection as green manure to control methane emission during rice cultivation in paddy soil. Agriculture, ecosystems & environment, 161, 130-136.",,4,35.1490277777778,128.43,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,1075.5556,484.4444,142.2222,40.0,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,7.4,26.05,mg kg−1,26.125000000000004,mg kg−1,,,20.075,"(%, V V−1)",,21.275,,36Mg ha−1 residue,17.4 (residue),,,
293,316,72,"Kim, S. Y., Gutierrez, J., & Kim, P. J. (2012). Considering winter cover crop selection as green manure to control methane emission during rice cultivation in paddy soil. Agriculture, ecosystems & environment, 161, 130-136.",,4,35.1490277777778,128.43,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,yes,,,782.2222,484.4444,8.8889,40.0,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,7.4,29.049999999999997,mg kg−1,31.675,mg kg−1,,,21.549999999999997,"(%, V V−1)",,22.475,,36Mg ha−1 residue,17.4 (residue),,,
294,321,4,"Hwang, H.Y., Kim, G.W., Kim, S.Y., Haque, M.M., Khan, M.I., & Kim, P.J. (2017). Effect of Cover Cropping on the net global warming potential of rice paddy soil. Geoderma, 292, 49-58.",http://doi.org/10.1016/j.geoderma.2017.01.001,4,36.8333333333333,128.433333333333,2014.0,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,Barley,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,1.7,6.6,0.611,2.3723,,,,,581.0,220.0,249.4556,94.4582,,y,South Korea,,Gyeongsang,Jinju,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,322,4,"Hwang, H.Y., Kim, G.W., Kim, S.Y., Haque, M.M., Khan, M.I., & Kim, P.J. (2017). Effect of Cover Cropping on the net global warming potential of rice paddy soil. Geoderma, 292, 49-58.",http://doi.org/10.1016/j.geoderma.2017.01.001,4,36.8333333333333,128.433333333333,2014.0,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,Hairy Vetch,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,5.6,6.6,2.0128,2.3723,,,,,610.0,220.0,261.9069,94.4582,,y,South Korea,,Gyeongsang,Jinju,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,323,4,"Hwang, H.Y., Kim, G.W., Kim, S.Y., Haque, M.M., Khan, M.I., & Kim, P.J. (2017). Effect of Cover Cropping on the net global warming potential of rice paddy soil. Geoderma, 292, 49-58.",http://doi.org/10.1016/j.geoderma.2017.01.001,4,36.8333333333333,128.433333333333,2014.0,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,Barley & Hairy Vetch,mixture,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,5.2,6.6,1.8691,2.3723,,,,,904.0,220.0,388.1375,94.4582,,y,South Korea,,Gyeongsang,Jinju,,,,,,legume + non-legume,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,338,93,"Raheem, A., Zhang, J., Huang, J., Jiang, Y., Siddik, M. A., Deng, A., ... & Zhang, W. (2019). Greenhouse gas emissions from a rice-rice-green manure cropping system in South China. Geoderma, 353, 331-339.",,4,26.75,111.866666666667,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,0.4,0.69,0.1732,0.4157,,,,,1977.69,751.97,45.3104,198.4064,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,339,93,"Raheem, A., Zhang, J., Huang, J., Jiang, Y., Siddik, M. A., Deng, A., ... & Zhang, W. (2019). Greenhouse gas emissions from a rice-rice-green manure cropping system in South China. Geoderma, 353, 331-339.",,4,26.75,111.866666666667,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,0.43,0.69,0.2252,0.4157,,,,,575.5,751.97,83.8832,198.4064,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,340,93,"Raheem, A., Zhang, J., Huang, J., Jiang, Y., Siddik, M. A., Deng, A., ... & Zhang, W. (2019). Greenhouse gas emissions from a rice-rice-green manure cropping system in South China. Geoderma, 353, 331-339.",,4,26.75,111.866666666667,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",China paddy rice system,,non-legume,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,0.25,0.69,0.0173,0.4157,,,,,1212.54,751.97,421.7371,198.4064,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,341,66,"Haque, M. M., Kim, S. Y., Pramanik, P., Kim, G. Y., & Kim, P. J. (2013). Optimum application level of winter cover crop biomass as green manure under considering methane emission and rice productivity in paddy soil. Biology and fertility of soils, 49, 487-493.",,4,36.8333333333333,128.433333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,mixture,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,367.0,205.0,157.5735,88.0179,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,342,66,"Haque, M. M., Kim, S. Y., Pramanik, P., Kim, G. Y., & Kim, P. J. (2013). Optimum application level of winter cover crop biomass as green manure under considering methane emission and rice productivity in paddy soil. Biology and fertility of soils, 49, 487-493.",,4,36.8333333333333,128.433333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,mixture,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,961.0,205.0,412.6107,88.0179,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,343,66,"Haque, M. M., Kim, S. Y., Pramanik, P., Kim, G. Y., & Kim, P. J. (2013). Optimum application level of winter cover crop biomass as green manure under considering methane emission and rice productivity in paddy soil. Biology and fertility of soils, 49, 487-493.",,4,36.8333333333333,128.433333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,mixture,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,1268.0,205.0,544.4229,88.0179,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,344,66,"Haque, M. M., Kim, S. Y., Pramanik, P., Kim, G. Y., & Kim, P. J. (2013). Optimum application level of winter cover crop biomass as green manure under considering methane emission and rice productivity in paddy soil. Biology and fertility of soils, 49, 487-493.",,4,36.8333333333333,128.433333333333,,"Flooded paddy cropland (tropical–subtropical, Oryza sativa L. double/single season)",South Korea paddy rice system,,mixture,Paddy Rice,PADDY/FLOODED,,,,,,,,,,,,,,,,,,,1466.0,205.0,629.4353,88.0179,,,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,348,87,"Peyrard, C., Mary, B., Perrin, P., Véricel, G., Gréhan, E., Justes, E., & Léonard, J. (2016). N2O emissions of low input cropping systems as affected by legume and cover crops use. Agriculture, Ecosystems & Environment, 224, 145-156.",https://doi.org/10.1016/j.agee.2016.03.028,4,43.527,-1.506,,Mediterranean–semiarid upland cropland,"France (SW, lat~43) – Mediterranean transition zone",,legume,,,,,,,,,,,,,0.9837,1.1833,0.3536,0.4253,,yes,,,,,,,,,France,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,, g/kg,rainfed,,,,,6.658,,,,,,,,,,,4000.0,Mg ha−1,12.89473684,,,
305,349,87,"Peyrard, C., Mary, B., Perrin, P., Véricel, G., Gréhan, E., Justes, E., & Léonard, J. (2016). N2O emissions of low input cropping systems as affected by legume and cover crops use. Agriculture, Ecosystems & Environment, 224, 145-156.",https://doi.org/10.1016/j.agee.2016.03.029,4,43.527,-1.506,,Mediterranean–semiarid upland cropland,"France (SW, lat~43) – Mediterranean transition zone",,mixture,,,,,,,,,,,,,0.7024,0.4321,0.2525,0.1553,,,,,,,,,,,France,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,, g/kg,rainfed,,,,,6.658,,,,,,,,,,,3000.0,Mg ha−1,12.89473684,,,
306,350,87,"Peyrard, C., Mary, B., Perrin, P., Véricel, G., Gréhan, E., Justes, E., & Léonard, J. (2016). N2O emissions of low input cropping systems as affected by legume and cover crops use. Agriculture, Ecosystems & Environment, 224, 145-156.",https://doi.org/10.1016/j.agee.2016.03.030,4,43.527,-1.506,,Mediterranean–semiarid upland cropland,"France (SW, lat~43) – Mediterranean transition zone",,mixture,,,,,,,,,,,,,1.0607,1.331,0.3813,0.4784,,,,,,,,,,,France,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,, g/kg,rainfed,,,,,6.658,,,,,,,,,,,1000.0,Mg ha−1,12.89473684,,,
307,351,87,"Peyrard, C., Mary, B., Perrin, P., Véricel, G., Gréhan, E., Justes, E., & Léonard, J. (2016). N2O emissions of low input cropping systems as affected by legume and cover crops use. Agriculture, Ecosystems & Environment, 224, 145-156.",https://doi.org/10.1016/j.agee.2016.03.031,4,43.527,-1.506,,Mediterranean–semiarid upland cropland,"France (SW, lat~43) – Mediterranean transition zone",,non-legume,,,,,,,,,,,,,1.2194,0.7559,0.4383,0.2717,,,,,,,,,,,France,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,furrow irrigation,,,,,,,,,,,,,,,,,,,,
308,352,87,"Peyrard, C., Mary, B., Perrin, P., Véricel, G., Gréhan, E., Justes, E., & Léonard, J. (2016). N2O emissions of low input cropping systems as affected by legume and cover crops use. Agriculture, Ecosystems & Environment, 224, 145-156.",https://doi.org/10.1016/j.agee.2016.03.032,4,43.527,-1.506,,Mediterranean–semiarid upland cropland,"France (SW, lat~43) – Mediterranean transition zone",,mixture,,,,,,,,,,,,,0.6254,0.8046,0.2248,0.2892,,,,,,,,,,,France,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.01,,,,,,,,sub-surface irrigation,,,,,,,,,,,,,,,,,,,,
